orf_id,Ensembl
C0HLD1,
C0HLD3,
C0HLD4,
C0HLD5,
C0HLD6,
C0HLD7,
C0HLD9,
C0HLE0,
C0HLE1,
C0HLF5,
C0HLF6,
C0HLF8,
C0HLK1,
C0HLK3,
C0HLK5,
C0HLL9,
C0HLM0,
C0HLM1,
C0HLM3,
C0HLN5,
C0HLR6,
C0HLR8,
C0HLT7,
C0HLU0,
C0HLU1,
C0HLX8,
C0HLX9,
C0HLY0,
C0HLY2,
C0HLY3,
C0HLY4,
C0HLZ0,
C0HLZ1,
C0HLZ2,
C0HLZ3,
C0HLZ7,
C0HM08,
C0HM09,
C0HM22,
C0HM29,
C0HM30,
C0HM31,
C0HM32,
C0HM33,
C0HM34,
C0HM35,
C0K3N1,
C0LNR2,
C0STK6,
C0STK9,
C1IC48,
C1IC50,
C1IC52,
C1IC53,
C1J5M5,
C1J5M7,
C3Z6E6,
C4PWC3,
C5H0C7,
C5H0D9,
C5H0E0,
C5H0E1,
C5H0E2,
C5H8E7,
C5IB03,
C5J888,
C6JUN9,
C6JUP3,
C6ZJQ2,
C7G3K3,
C8AW45,
C8YJ94,
C8YJ95,
C8YJB3,
C8YJB4,
C9X4J8,
C9X4J9,
C9X4K1,
C9X4K4,
C9X4K6,
C9X4K7,
D0MXE4,
D0N0I9,
D0N0Z8,
D0N4E0,
D0NBV1,
D0NBV3,
D0NFU7,
D0NYM3,
D0NZB7,
D0P1B2,
D0PX84,
D0PX85,
D0ZWR8,
D1A4H0,
D1MEI6,
D1MEI8,
D2DGD3,
D2DGD4,
D2IT41,
D2KX90,
D2KX91,
D2KX92,
D2X5V5,
D2Y168,
D2Y171,
D2Y236,
D2Y237,
D2Y239,
D2Y240,
D2Y241,
D2Y242,
D2Y243,
D2Y248,
D2Y249,
D2Y250,
D2Y251,
D2Y253,
D2Y254,
D2Y255,
D2Y256,
D2Y257,
D2Y258,
D2Y259,
D2Y260,
D2Y261,
D2Y262,
D2Y263,
D2Y264,
D2Y265,
D2Y266,
D2Y267,
D2Y268,
D2Y269,
D2Y270,
D2Y292,
D2Y293,
D2Y294,
D2Y295,
D2Y296,
D2Y297,
D2Y298,
D2Y299,
D2Y2C3,
D2Y2C5,
D2Y2C7,
D2Y2C8,
D2Y2E8,
D2Y2E9,
D2Y2F0,
D2Y2G3,
D2Y2G4,
D2Y2G5,
D2Y2G6,
D2Y2I1,
D2Y2I2,
D2Y2L7,
D2Y2M1,
D2Y2M4,
D2Y2M5,
D2Y2M6,
D2Y2M8,
D2Y2N0,
D2Y2N1,
D2Y2N4,
D2Y2P2,
D2Y2P3,
D2Y2P6,
D2Y3T1,
D2Y492,
D2YVH7,
D2YVI2,
D2YW39,
D2YW40,
D3Z9M3,
D3ZVP0,
D4ARW0,
D4B2Q8,
D4G0R3,
D4HPD6,
D4HRK4,
D4HRK7,
D5KR58,
D5L5Q7,
D9IWN6,
D9IWN7,
E0W4Y2,
E0WX65,
E1AWD4,
E1AWD5,
E1AWD6,
E1AWD7,
E1AWD8,
E1AXF5,
E1AXF6,
E1B230,
E1B231,
E1B240,
E1B241,
E1B242,
E1B245,
E1ZVK3,
E1ZZF9,
E2A1R1,
E2A3M7,
E2A6P1,
E2AJ76,
E2ARW3,
E2ASG4,
E2AX75,
E2AYH6,
E2AZE8,
E2D0Z0,
E2DIH5,
E2DQZ5,
E2DQZ6,
E3P6N3,
E3QFA4,
E4VP07,
E4VP50,
E7CZY8,
E7EKH1,
E7EKH2,
E7EKH3,
E7EKH4,
E7EKH5,
E7EKI0,
E7EKJ5,
E7EKJ6,
E7EKJ7,
E7FL11,
E8RUP8,
E8RUP9,
F0UZ12,
F1MDB2,
F1T153,
F1T154,
F1T155,
F2XFS9,
F4JRC5,
F4RBY2,
F5CPD3,
F5CPD5,
F5CPD6,
F5CPD8,
F5CPD9,
F5CPE0,
F5CPE2,
F5CPE3,
F5CPE4,
F7UI86,
F8J2D0,
F8J2D2,
F8UWP3,
G0W2H8,
G0W2I0,
G0Y276,
G1FQR7,
G1FSB5,
G2WWV6,
G3CJS0,
G3F828,
G4V3T9,
G4V4G0,
G4ZKT3,
G5A8D2,
G5A8M1,
G5EI17,
G7JV15,
G8FZS4,
G9MQD3,
H0USY4,
H1ZZI3,
H6VC06,
I0JJR3,
I6R1R5,
I6S390,
I6X486,
I7ICN3,
I7JUQ0,
J7H8J4,
J7MFT5,
J9VQE5,
K4JY29,
K7XWG4,
K7ZGS2,
K9J977,
L0P329,
L0P3K3,
L0P402,
L0T5T4,
L7MC74,
L7N695,
M4BUU2,
M5BGS2,
M5BGY5,
M5BHN0,
N0EAL3,
N1JJ94,
O02686,
O15980,
O15981,
O16119,
O16137,
O17058,
O17512,
O18493,
O18495,
O18874,
O22802,
O24565,
O24567,
O24602,
O32025,
O33702,
O34163,
O34857,
O42191,
O42257,
O46163,
O46202,
O46375,
O46655,
O50319,
O50393,
O53501,
O53692,
O57690,
O61466,
O62644,
O65740,
O69622,
O69623,
O73753,
O73856,
O73857,
O76145,
O76200,
O76201,
O77248,
O77257,
O77420,
O77421,
O77422,
O77717,
O77791,
O82015,
O96049,
O96059,
O97048,
O97373,
O97374,
O97944,
P00305,
P00599,
P00600,
P00601,
P00602,
P00603,
P00607,
P00620,
P00621,
P00649,
P00652,
P00663,
P00665,
P00666,
P00677,
P00678,
P00679,
P00706,
P00710,
P00717,
P00718,
P00976,
P00983,
P00984,
P00985,
P00986,
P00990,
P00994,
P00998,
P01000,
P01003,
P01007,
P01016,
P01022,
P01032,
P01074,
P01078,
P01081,
P01082,
P01084,
P01087,
P01140,
P01146,
P01147,
P01169,
P01171,
P01173,
P01174,
P01184,
P01196,
P01197,
P01209,
P01220,
P01221,
P01226,
P01227,
P01259,
P01260,
P01261,
P01262,
P01265,
P01278,
P01280,
P01281,
P01300,
P01301,
P01307,
P01310,
P01311,
P01314,
P01316,
P01320,
P01324,
P01327,
P01328,
P01330,
P01331,
P01333,
P01334,
P01336,
P01337,
P01338,
P01339,
P01340,
P01354,
P01361,
P01364,
P01377,
P01380,
P01381,
P01383,
P01384,
P01385,
P01386,
P01387,
P01388,
P01389,
P01390,
P01393,
P01394,
P01395,
P01396,
P01409,
P01412,
P01414,
P01416,
P01417,
P01418,
P01419,
P01420,
P01421,
P01422,
P01423,
P01425,
P01426,
P01427,
P01431,
P01432,
P01433,
P01434,
P01437,
P01440,
P01441,
P01447,
P01451,
P01453,
P01454,
P01455,
P01456,
P01457,
P01458,
P01459,
P01460,
P01461,
P01462,
P01463,
P01464,
P01465,
P01466,
P01468,
P01470,
P01473,
P01474,
P01477,
P01479,
P01482,
P01486,
P01487,
P01488,
P01489,
P01490,
P01502,
P01504,
P01505,
P01508,
P01510,
P01514,
P01518,
P01520,
P01524,
P01526,
P01527,
P01528,
P01529,
P01530,
P01532,
P01533,
P01534,
P01538,
P01539,
P01542,
P01543,
P01544,
P01545,
P01559,
P01885,
P02219,
P02220,
P02456,
P02677,
P02738,
P02739,
P02755,
P02758,
P02782,
P03997,
P03998,
P04056,
P04061,
P04092,
P04127,
P04203,
P04204,
P04362,
P04378,
P04428,
P04542,
P04558,
P04559,
P04560,
P04561,
P04562,
P04564,
P04566,
P04981,
P05119,
P05140,
P05222,
P05224,
P05225,
P05367,
P05482,
P05483,
P05485,
P05486,
P05487,
P05557,
P05561,
P05562,
P05563,
P05564,
P05565,
P05566,
P05567,
P05569,
P05570,
P05571,
P05575,
P05577,
P05579,
P05580,
P05581,
P05582,
P05584,
P05585,
P05587,
P05588,
P05589,
P05591,
P05592,
P05594,
P05595,
P05596,
P05597,
P05598,
P05599,
P05600,
P05601,
P05605,
P05607,
P05608,
P05609,
P05611,
P05615,
P05616,
P05617,
P05798,
P06306,
P06580,
P06860,
P06885,
P07037,
P07111,
P07198,
P07217,
P07380,
P07435,
P07453,
P07457,
P07458,
P07466,
P07467,
P07469,
P07479,
P07489,
P07593,
P07660,
P07712,
P07848,
P07851,
P07852,
P07853,
P08072,
P08334,
P08375,
P08376,
P08377,
P08380,
P08407,
P08609,
P08611,
P08612,
P08613,
P08616,
P08628,
P08871,
P08896,
P08935,
P08938,
P08947,
P08948,
P08950,
P09196,
P09318,
P09464,
P09476,
P09477,
P09680,
P09685,
P09859,
P09876,
P09892,
P09910,
P09929,
P09944,
P09945,
P09949,
P09982,
P0A2U4,
P0A311,
P0A313,
P0A3R5,
P0A5B8,
P0C006,
P0C007,
P0C011,
P0C051,
P0C161,
P0C163,
P0C168,
P0C171,
P0C176,
P0C182,
P0C183,
P0C185,
P0C1B5,
P0C1B6,
P0C1B7,
P0C1B8,
P0C1C8,
P0C1C9,
P0C1F0,
P0C1F5,
P0C1H0,
P0C1H1,
P0C1H2,
P0C1M1,
P0C1M4,
P0C1M5,
P0C1M6,
P0C1M7,
P0C1M9,
P0C1N0,
P0C1Q5,
P0C1T6,
P0C1T7,
P0C1T8,
P0C1U0,
P0C1V8,
P0C1W1,
P0C1W2,
P0C1X5,
P0C1X6,
P0C1Y9,
P0C1Z3,
P0C1Z4,
P0C1Z7,
P0C1Z8,
P0C1Z9,
P0C202,
P0C234,
P0C236,
P0C246,
P0C260,
P0C292,
P0C293,
P0C2A0,
P0C2A6,
P0C2A7,
P0C2A8,
P0C2A9,
P0C2B1,
P0C2C5,
P0C2C6,
P0C2D6,
P0C2F2,
P0C2F3,
P0C2K3,
P0C2K4,
P0C2K5,
P0C2K6,
P0C2K7,
P0C2K8,
P0C2K9,
P0C2L5,
P0C2L6,
P0C2L7,
P0C2L8,
P0C2P5,
P0C2P6,
P0C2U6,
P0C2U7,
P0C2U8,
P0C2V0,
P0C2V1,
P0C2V2,
P0C351,
P0C352,
P0C424,
P0C547,
P0C552,
P0C553,
P0C554,
P0C5D2,
P0C5F0,
P0C5F1,
P0C5F3,
P0C5G5,
P0C5G7,
P0C5H1,
P0C5H2,
P0C5H3,
P0C5H4,
P0C5I7,
P0C5I8,
P0C5I9,
P0C5J0,
P0C5J7,
P0C5W6,
P0C5W8,
P0C5X0,
P0C5X2,
P0C5X3,
P0C5X4,
P0C5X5,
P0C5X6,
P0C603,
P0C607,
P0C615,
P0C616,
P0C642,
P0C6A3,
P0C6A4,
P0C6A5,
P0C6A6,
P0C6A7,
P0C6A8,
P0C6A9,
P0C6B0,
P0C6B4,
P0C6B5,
P0C6E2,
P0C6S1,
P0C6S2,
P0C6S3,
P0C6S5,
P0C7I1,
P0C7J7,
P0C7J8,
P0C7J9,
P0C7K0,
P0C7K1,
P0C7K2,
P0C7K3,
P0C7N3,
P0C7P9,
P0C7Q0,
P0C7R6,
P0C7S1,
P0C7S2,
P0C7S3,
P0C7S4,
P0C7S5,
P0C7S6,
P0C7S7,
P0C7X6,
P0C7X7,
P0C829,
P0C844,
P0C849,
P0C892,
P0C893,
P0C8B1,
P0C8D9,
P0C8E3,
P0C8I8,
P0C8I9,
P0C8J0,
P0C8J1,
P0C8J2,
P0C8J3,
P0C8J4,
P0C8J5,
P0C8L1,
P0C8L2,
P0C8M2,
P0C8S6,
P0C8S7,
P0C8S8,
P0C8S9,
P0C8T0,
P0C8T1,
P0C8T2,
P0C8T3,
P0C8T4,
P0C8T5,
P0C8T6,
P0C8T7,
P0C8T8,
P0C8T9,
P0C8U0,
P0C8U1,
P0C8U2,
P0C8U4,
P0C8V1,
P0C8V2,
P0C8V4,
P0C8V5,
P0C8V6,
P0C8V8,
P0C8V9,
P0C8W1,
P0C8W4,
P0C8X2,
P0C8X3,
P0C8X4,
P0C8X5,
P0C8X9,
P0C908,
P0C909,
P0C910,
P0C929,
P0C930,
P0C931,
P0CAQ6,
P0CAR1,
P0CAR4,
P0CAR7,
P0CAS9,
P0CAT0,
P0CAT1,
P0CAY9,
P0CB06,
P0CB56,
P0CC14,
P0CC18,
P0CD70,
P0CE24,
P0CE25,
P0CE27,
P0CE31,
P0CE37,
P0CE38,
P0CF01,
P0CF02,
P0CF03,
P0CF05,
P0CF37,
P0CF39,
P0CF76,
P0CG02,
P0CG07,
P0CG44,
P0CH13,
P0CH14,
P0CH15,
P0CH16,
P0CH17,
P0CH18,
P0CH20,
P0CH40,
P0CH41,
P0CH42,
P0CH48,
P0CH49,
P0CH50,
P0CH52,
P0CH54,
P0CH57,
P0CH70,
P0CH71,
P0CH80,
P0CH89,
P0CI05,
P0CI22,
P0CI23,
P0CI24,
P0CI42,
P0CJ21,
P0CJ22,
P0CJ23,
P0CJ25,
P0CJ27,
P0CJ29,
P0CJ31,
P0CJ33,
P0CJ35,
P0CJ36,
P0CJ37,
P0CJ39,
P0CU86,
P0CU87,
P0CU88,
P0CV87,
P0CV89,
P0CV91,
P0CV92,
P0CY51,
P0DI85,
P0DI87,
P0DI92,
P0DJ32,
P0DJ34,
P0DJ35,
P0DJ63,
P0DJC8,
P0DJC9,
P0DJE5,
P0DJE6,
P0DJE7,
P0DJG6,
P0DJG8,
P0DJH8,
P0DJK1,
P0DJK2,
P0DJK3,
P0DJK4,
P0DJK5,
P0DJK6,
P0DJK7,
P0DJK8,
P0DJK9,
P0DJL2,
P0DJL3,
P0DJL4,
P0DJL5,
P0DJL6,
P0DJM5,
P0DJM6,
P0DJM7,
P0DJM8,
P0DJN3,
P0DJN5,
P0DJN8,
P0DJO3,
P0DJP6,
P0DJP7,
P0DJP8,
P0DJP9,
P0DJQ0,
P0DJQ2,
P0DJR1,
P0DJR2,
P0DKL8,
P0DKP5,
P0DKP6,
P0DKP7,
P0DKP8,
P0DKQ0,
P0DKQ1,
P0DKQ4,
P0DKQ5,
P0DKQ6,
P0DKQ7,
P0DKR4,
P0DKS3,
P0DKT8,
P0DKU3,
P0DKU4,
P0DKW9,
P0DKX1,
P0DKY6,
P0DKY9,
P0DKZ1,
P0DKZ2,
P0DKZ3,
P0DKZ4,
P0DKZ5,
P0DKZ6,
P0DKZ7,
P0DKZ8,
P0DKZ9,
P0DL00,
P0DL01,
P0DL02,
P0DL03,
P0DL04,
P0DL05,
P0DL06,
P0DL23,
P0DL24,
P0DL30,
P0DL32,
P0DL40,
P0DL41,
P0DL42,
P0DL43,
P0DL44,
P0DL48,
P0DL52,
P0DL53,
P0DL59,
P0DL65,
P0DL67,
P0DL70,
P0DL74,
P0DL78,
P0DL79,
P0DL80,
P0DL81,
P0DL82,
P0DL85,
P0DL86,
P0DL87,
P0DM13,
P0DM23,
P0DM25,
P0DM28,
P0DM29,
P0DM36,
P0DM38,
P0DM39,
P0DM46,
P0DM53,
P0DM66,
P0DM67,
P0DM68,
P0DM70,
P0DM71,
P0DM72,
P0DM73,
P0DM74,
P0DMD1,
P0DMD6,
P0DME6,
P0DMG8,
P0DMG9,
P0DMH0,
P0DMH6,
P0DMI7,
P0DMI8,
P0DMJ2,
P0DMJ3,
P0DMJ4,
P0DMJ6,
P0DMK0,
P0DMM6,
P0DMM7,
P0DMR8,
P0DMR9,
P0DMT5,
P0DMV6,
P0DMX0,
P0DMX2,
P0DMX3,
P0DMX4,
P0DMX6,
P0DMZ2,
P0DN32,
P0DOA7,
P0DOW6,
P0DOZ0,
P0DOZ1,
P0DOZ2,
P0DOZ7,
P0DOZ8,
P0DOZ9,
P0DP11,
P0DP13,
P0DP14,
P0DP17,
P0DP18,
P0DP19,
P0DP20,
P0DP36,
P0DP93,
P0DP94,
P0DP95,
P0DP96,
P0DP97,
P0DP98,
P0DPD3,
P0DPF1,
P0DPG7,
P0DPJ2,
P0DPJ3,
P0DPJ5,
P0DPJ6,
P0DPJ7,
P0DPL8,
P0DPM1,
P0DPM4,
P0DPQ0,
P0DPQ1,
P0DPQ2,
P0DPR9,
P0DPS6,
P0DPT1,
P0DPT2,
P0DPT4,
P0DPT5,
P0DPT6,
P0DPT8,
P0DPU6,
P0DPU7,
P0DPU8,
P0DPU9,
P0DPV0,
P0DPV1,
P0DPV3,
P0DPV4,
P0DPV5,
P0DPV6,
P0DPW9,
P0DPX0,
P0DPZ2,
P0DQB8,
P0DQC1,
P0DQD4,
P0DQE1,
P0DQH2,
P0DQJ2,
P0DQJ3,
P0DQJ4,
P0DQJ5,
P0DQJ7,
P0DQJ9,
P0DQK0,
P0DQK1,
P0DQK2,
P0DQK3,
P0DQK4,
P0DQK5,
P0DQK6,
P0DQK7,
P0DQK8,
P0DQK9,
P0DQL0,
P0DQL1,
P0DQL2,
P0DQM6,
P0DQM7,
P0DQM8,
P0DQM9,
P0DQN0,
P0DQN2,
P0DQN6,
P0DQO0,
P0DQO2,
P0DQO3,
P0DQO4,
P0DQO5,
P0DQP3,
P0DQQ1,
P0DQQ2,
P0DQQ3,
P0DQQ5,
P0DQQ7,
P0DQQ8,
P0DQR6,
P0DQR7,
P0DQS3,
P0DQT3,
P0DQU5,
P0DQU6,
P0DQU7,
P0DQU9,
P0DQV5,
P0DQV8,
P0DQV9,
P0DQW2,
P0DQW3,
P0DQW5,
P0DSJ5,
P0DSJ6,
P0DSK3,
P0DSK7,
P0DSL0,
P0DSL4,
P0DSL7,
P0DSL8,
P0DSL9,
P0DSM0,
P0DSM1,
P0DSN0,
P0DSN7,ENST00000509129.1;
P0DSO7,
P0DSP5,
P0DTB7,
P0DTB8,
P0DTD4,
P0DTD5,
P0DTD7,
P0DTE1,
P0DTE2,
P0DTJ2,
P0DTJ3,
P0DTJ5,
P0DTJ6,
P0DTJ7,
P0DTJ8,
P0DTJ9,
P0DTM0,
P0DTM1,
P0DTM2,
P0DTM3,
P0DTR3,
P0DTT7,
P0DTT8,
P0DTT9,
P0DTU0,
P0DTU1,
P0DTV3,
P0DTW3,
P0DUB2,
P0DUC4,
P0DUC5,
P0DUC6,
P0DUC7,
P0DUC8,
P0DUG3,
P0DUH8,
P0DUI0,
P0DUI1,
P0DUI2,
P0DUI3,
P0DUI4,
P0DUJ3,
P0DUJ9,
P0DUK4,
P0DUK5,
P0DUK6,
P0DUK7,
P0DUK8,
P0DUN8,
P0DUN9,
P0DUP0,
P0DUQ6,
P0DUQ7,
P0DUQ9,
P0DUR1,
P0DUR2,
P0DUR4,
P0DUS1,
P0DUS2,
P0DUS3,
P0DUS4,
P0DUS5,
P0DUS7,
P0DUS8,
P0DUS9,
P0DUT0,
P0DUT3,
P0DUT4,
P0DUT5,
P0DUU1,
P0DUU2,
P0DUU4,
P0DV01,
P0DV02,
P0DV07,
P0DV15,
P0DV16,
P0DV17,
P0DV30,
P0DV70,
P0DV71,
P0DV72,
P0DV97,
P0DW18,
P0DW26,
P0DW30,
P0DW31,
P0DW50,
P0DW51,
P0DW72,
P0DW83,
P0DW84,
P0DW97,
P10034,
P10117,
P10280,
P10291,
P10292,
P10293,
P10294,
P10295,
P10296,
P10456,
P10457,
P10459,
P10460,
P10766,
P10846,
P10891,
P11058,
P11062,
P11148,
P11149,
P11159,
P11184,
P11185,
P11478,
P11494,
P11495,
P11496,
P11740,
P11840,
P11841,
P11858,
P11919,
P11924,
P11925,
P11953,
P11968,
P11969,
P12029,
P12060,
P12071,
P12245,
P12350,
P12703,
P12704,
P12705,
P12708,
P12797,
P12801,
P12836,
P12837,
P12967,
P13083,
P13190,
P13211,
P13240,
P13241,
P13276,
P13404,
P13488,
P13495,
P13578,
P13579,
P13613,
P13636,
P13691,
P13858,
P14214,
P14215,
P14216,
P14442,
P14465,
P14466,
P14467,
P14472,
P14474,
P14475,
P14476,
P14477,
P14479,
P14481,
P14531,
P14538,
P14539,
P14541,
P14595,
P14596,
P14612,
P14626,
P14665,
P14666,
P14709,
P15131,
P15147,
P15175,
P15220,
P15222,
P15223,
P15224,
P15229,
P15399,
P15472,
P15566,
P15569,
P15570,
P15571,
P15782,
P15783,
P15785,
P15815,
P15816,
P15817,
P15818,
P15967,
P15968,
P16159,
P16240,
P16242,
P16312,
P16338,
P16339,
P16344,
P16354,
P16589,
P16850,
P16851,
P17165,
P17236,
P17237,
P17238,
P17314,
P17495,
P17680,
P17681,
P17722,
P17737,
P18109,
P18110,
P18202,
P18252,
P18313,
P18328,
P18419,
P18512,
P18513,
P18618,
P18647,
P18659,
P18692,
P18844,
P18909,
P18997,
P18999,
P19094,
P19122,
P19614,
P19850,
P19856,
P19872,
P19958,
P19959,
P20229,
P20254,
P20260,
P20391,
P20392,
P20416,
P20462,
P20737,
P20738,
P20739,
P20846,
P20968,
P21150,
P21664,
P21742,
P21776,
P21779,
P21780,
P21790,
P21791,
P21792,
P21805,
P21819,
P21857,
P21858,
P21859,
P22029,
P22030,
P22393,
P22398,
P22522,
P22542,
P22629,
P22640,
P22642,
P22826,
P22827,
P22828,
P22947,
P23067,
P23473,
P24293,
P24294,
P24330,
P24336,
P24541,
P24644,
P24645,
P24662,
P24663,
P24774,
P24775,
P24776,
P24777,
P24778,
P24779,
P24780,
P24858,
P25068,
P25230,
P25308,
P25329,
P25330,
P25331,
P25404,
P25497,
P25498,
P25517,
P25518,
P25667,
P25668,
P25670,
P25671,
P25672,
P25674,
P25675,
P25683,
P25684,
P25687,
P25849,
P25850,
P25959,
P26202,
P26203,
P26322,
P26461,
P26771,
P26773,
P26774,
P26780,
P26886,
P27359,
P27429,
P27613,
P28041,
P28374,
P28503,
P28504,
P28505,
P28506,
P28507,
P28508,
P28509,
P28510,
P28511,
P28512,
P28525,
P28526,
P28546,
P28592,
P28878,
P28902,
P28994,
P29004,
P29203,
P29233,
P29335,
P29392,
P29423,
P29426,
P29601,
P29835,
P30123,
P30288,
P30289,
P30407,
P30410,
P30424,
P30426,
P30441,
P30623,
P30659,
P30709,
P30800,
P30802,
P30833,
P30879,
P30880,
P30881,
P30894,
P30948,
P31234,
P31299,
P31351,
P31529,
P31530,
P31608,
P31745,
P31886,
P31981,
P31982,
P31984,
P31985,
P31986,
P31987,
P31988,
P31990,
P32026,
P32041,
P32195,
P32414,
P32557,
P32560,
P32647,
P32649,
P32879,
P32880,
P33034,
P33088,
P33092,
P33154,
P33439,
P33575,
P33577,
P33684,
P33685,
P33686,
P33687,
P33688,
P33713,
P33715,
P33716,
P34005,
P34006,
P34034,
P34074,
P34075,
P34076,
P34084,
P34704,
P34747,
P34950,
P34951,
P34962,
P34963,
P34964,
P35481,
P35490,
P35578,
P35581,
P35618,
P35628,
P35706,
P35775,
P35777,
P35808,
P35809,
P36190,
P36885,
P36984,
P36985,
P36986,
P36988,
P37036,
P37037,
P37038,
P37041,
P37109,
P37154,
P37204,
P37205,
P37206,
P37362,
P37885,
P38027,
P38028,
P38030,
P38031,
P38577,
P38578,
P38579,
P39088,
P39091,
P39632,
P39873,
P40219,
P40221,
P40755,
P40835,
P40836,
P40837,
P40838,
P40840,
P40841,
P40843,
P40845,
P40846,
P41140,
P41244,
P41366,
P41485,
P41522,
P41736,
P41839,
P41841,
P42204,
P42249,
P42559,
P42633,
P42634,
P42706,
P42716,
P42717,
P42819,
P42889,
P42959,
P42986,
P42987,
P42988,
P42989,
P42990,
P42993,
P42994,
P42995,
P42996,
P42997,
P42998,
P43270,
P43306,
P43318,
P43511,
P43649,
P45629,
P45630,
P45639,
P45656,
P45660,
P45666,
P45667,
P45668,
P45696,
P45698,
P46066,
P46083,
P46110,
P46111,
P46112,
P46115,
P46160,
P46164,
P46166,
P46169,
P46170,
P46171,
P46443,
P48142,
P48560,
P49125,
P49142,
P49266,
P49267,
P49269,
P49270,
P49271,
P49272,
P49277,
P49663,
P49928,
P49929,
P49933,
P49934,
P50415,
P51919,
P51925,
P52239,
P52241,
P52242,
P52243,
P52244,
P52245,
P52246,
P52248,
P52249,
P52250,
P52251,
P52253,
P52254,
P52256,
P52258,
P52259,
P52260,
P52261,
P52262,
P52263,
P52264,
P52265,
P52266,
P52267,
P52268,
P52269,
P52397,
P52584,
P52750,
P52751,
P52753,
P52754,
P53715,
P54135,
P54192,
P54193,
P54228,
P54229,
P54506,
P54684,
P55057,
P55319,
P55320,
P55816,
P55817,
P55847,
P55902,
P55928,
P55955,
P55966,
P56215,
P56217,
P56227,
P56228,
P56230,
P56239,
P56240,
P56241,
P56247,
P56248,
P56249,
P56264,
P56409,
P56569,
P56608,
P56609,
P56611,
P56646,
P56682,
P56684,
P56687,
P56688,
P56710,
P56734,
P56853,
P56854,
P56918,
P56919,
P56920,
P56921,
P56923,
P56972,
P57672,
P58296,
P58305,
P58488,
P58504,
P58606,
P58608,
P58623,
P58624,
P58648,
P58649,
P58689,
P58690,
P58752,
P58779,
P58783,
P58784,
P58785,
P58803,
P58804,
P58805,
P58807,
P58841,
P58843,
P58844,
P58845,
P58848,
P58910,
P58914,
P58915,
P58918,
P58919,
P58922,
P58926,
P58927,
P58930,
P58989,
P58990,
P59066,
P59072,
P59073,
P59084,
P59264,
P59265,
P59275,
P59356,
P59357,
P59360,
P59685,
P59760,
P59761,
P59766,
P59767,
P59854,
P59863,
P59864,
P59870,
P59886,
P59897,
P59898,
P59899,
P59925,
P59939,
P59940,
P59944,
P60164,
P60165,
P60177,
P60178,
P60209,
P60233,
P60234,
P60235,
P60236,
P60242,
P60267,
P60272,
P60273,
P60276,
P60302,
P60589,
P60771,
P60772,
P60773,
P60975,
P60977,
P60978,
P60979,
P60985,ENST00000338897.4 [P60985-1];ENST00000484218.6 [P60985-2];
P60991,
P61094,
P61096,
P61152,
P61231,
P61232,
P61233,
P61506,
P61508,
P61789,
P61790,
P61791,
P61792,
P61856,
P61899,
P62336,
P62337,
P62376,
P62377,
P62383,
P62384,
P62388,
P62390,
P62394,
P62502,ENST00000341206.9;
P62540,
P62541,
P62544,
P62545,
P62546,
P62547,
P62548,
P62549,
P62562,
P62563,
P62564,
P62565,
P62566,
P62582,
P62756,
P62968,
P62969,
P62971,
P63019,
P63064,
P63175,
P63176,
P63181,
P63290,
P63291,
P63293,
P63296,
P63297,
P63327,
P67786,
P67787,
P67788,
P67789,
P67790,
P67800,
P67801,
P67803,
P67862,
P67887,
P67888,
P67889,
P67890,
P67891,
P67892,
P67893,
P67894,
P67895,
P67896,
P67929,
P67932,
P67933,
P67934,
P67940,
P67941,
P67942,
P67943,
P67944,
P67945,
P67946,
P67947,
P67948,
P67949,
P67950,
P67951,
P67952,
P67953,
P67954,
P67955,
P67956,
P67957,
P67958,
P67959,
P67960,
P67961,
P67968,
P67969,
P67971,
P67973,
P67974,
P67975,
P68000,
P68001,
P68004,
P68006,
P68072,
P68073,
P68074,
P68075,
P68076,
P68116,
P68117,
P68118,
P68119,
P68120,
P68121,
P68122,
P68123,
P68124,
P68127,
P68128,
P68129,
P68130,
P68131,
P68132,
P68144,
P68145,
P68146,
P68147,
P68148,
P68149,
P68150,
P68151,
P68152,
P68153,
P68154,
P68155,
P68156,
P68157,
P68212,
P68213,
P68243,
P68245,
P68248,
P68374,
P68375,
P68376,
P68377,
P68378,
P68379,
P68380,
P68381,
P68382,
P68383,
P68384,
P68385,
P68386,
P68387,
P68388,
P68389,
P68390,
P68393,
P68394,
P68412,
P68415,
P68416,
P68417,
P68418,
P68419,
P68421,
P68436,
P68437,
P68468,
P68469,
P68470,
P68471,
P68521,
P68571,
P68722,
P68723,
P68724,
P68725,
P68726,
P68727,
P68802,
P68987,
P68988,
P68989,
P68990,
P68991,
P68992,
P69031,
P69034,
P69035,
P69036,
P69043,
P69046,
P69047,
P69048,
P69056,
P69058,
P69067,
P69068,
P69101,
P69102,
P69105,
P69106,
P69128,
P69129,
P69135,
P69136,
P69145,
P69165,
P69178,
P69240,
P69392,
P69436,
P69438,
P69477,
P69745,
P69758,
P69759,
P69762,
P69764,
P69765,
P69768,
P69770,
P69835,
P69836,
P69842,
P69847,
P69943,
P69944,
P69945,
P70090,
P71001,
P71013,
P71623,
P79139,
P80003,
P80007,
P80027,
P80029,
P80051,
P80071,
P80111,
P80190,
P80273,
P80279,
P80280,
P80282,
P80301,
P80302,
P80342,
P80344,
P80345,
P80388,
P80391,
P80392,
P80395,
P80396,
P80397,
P80399,
P80400,
